-27.3325	-7.00475
-18.845	6.91578
9.05192	-4.83281
-3.6064	-2.90301
-0.398137	-5.05172
5.60814	2.82768
-0.754823	4.77998
-2.9866	-4.76545
-4.76244	-2.51201
1.34155	11.2402
3.77524	-6.64733
-8.99463	2.4078
6.10625	0.0441953
-3.62117	-9.81209
3.03867	3.10833
0.727864	-0.308696
1.18144	-2.2803
-1.06169	-0.366794
-0.420696	0.706266
0.705957	-12.2042
-12.1144	-23.1781
-20.9343	-20.3326
-12.5006	-26.5434
-23.5273	-9.74227
-9.35775	-37.9053
-34.088	2.43662
6.9077	-18.3895
-13.8838	-2.39192
-3.46623	-8.75115
-3.12518	-11.4534
-10.87	10.5452
12.1438	-16.1996
-18.9827	-10.573
-8.81866	-3.10503
-5.40046	-5.22881
-11.8944	0.839443
1.33774	-1.59759
-2.70114	-0.296488
0.697059	0.354516
0.191296	-24.6772
-24.7849	-22.6612
-20.0793	-14.5163
-13.2431	-34.1212
-34.7712	2.7471
-0.667257	-3.29575
4.51716	-10.2133
-7.99573	-7.93037
-6.36165	-9.28346
-12.145	-8.86969
-10.0907	-13.7183
-10.0794	-4.08262
-6.61762	-6.41157
-8.04104	-6.49482
-6.32358	-6.65785
-5.19314	0.48794
1.87086	-1.29592
-2.13141	-0.331855
-2.74197	4.86233
5.07179	1.34443
0.809565	-13.3289
-12.5153	-12.0055
-13.5518	-11.4361
-8.77647	-34.6767
-34.3169	-1.18568
-9.40904	-19.914
-1.31913	-6.66958
-10.7938	-20.67
-17.2085	-2.81573
-1.43277	-7.12401
-5.66122	-7.37993
-5.38393	6.68893
1.75419	-8.65289
-2.1244	5.03034
3.01388	-13.7783
-11.0416	-3.7637
-3.31509	-7.04146
-7.55451	3.65857
3.58376	-1.97565
-0.671305	-2.97307
-0.887047	-18.0428
-19.2496	-11.7758
-13.5277	-20.2588
-16.676	-32.2005
-34.6435	1.22906
-2.68824	-9.27055
-17.1425	-6.31911
3.26388	-9.54984
-12.6988	-2.90173
-5.3032	-6.43478
-12.5214	4.07647
-3.02047	2.2835
9.26162	0.435636
-1.81864	-6.60255
0.633487	-8.25286
-1.26629	3.69037
-0.45785	-5.51869
0.961644	2.29883
-5.97279	-2.13177
3.43748	1.68972
1.24347	-23.3857
-12.4743	-17.7869
-20.3298	-8.63424
-6.93747	-30.352
-27.7069	-10.3566
-9.16854	-6.46504
-10.2209	-15.1237
-8.46434	-7.92244
-8.07158	-9.544
-3.49207	-5.53506
-7.57204	-7.98227
-14.5378	6.88851
-2.23446	-3.99184
1.05762	-5.02008
-2.66748	-4.25674
-3.13972	-3.21631
0.569423	-3.1508
-1.55013	-1.65958
0.485149	3.34764
-0.502103	-0.324955
1.3376	-40.4534
-39.8158	1.33857
-6.73217	-12.04
-1.79285	-15.4091
-13.5875	-4.0016
-4.00179	3.55237
7.24458	6.81873
3.7693	12.3357
-3.60665	11.7608
0.599562	-1.00203
3.56106	7.80057
0.865191	-0.153265
3.88496	-9.04753
-0.0286675	-0.185212
-3.315	-1.26512
-8.22055	-1.73853
-3.11213	-4.54772
1.11817	-1.15912
-3.11495	-0.685906
-0.410218	-1.5034
-2.6317	-23.5773
-23.4258	-20.5193
-21.3151	-8.79479
-9.27431	-23.0285
-17.0722	10.4735
6.93542	-3.00179
-4.84361	-17.6641
-16.7822	-6.62097
-9.27535	8.80204
9.01071	0.458344
5.33642	-14.8376
-9.409	1.20623
-0.907437	-2.26939
-6.91963	4.66234
4.91718	0.183892
-3.8325	-1.98524
0.507592	-7.28112
1.01935	0.270809
-0.10186	-1.35399
0.358902	-3.08616
-2.3229	-22.5681
-30.6974	-5.30732
-8.74737	0.21496
0.768277	-16.6136
-18.8951	0.949026
-16.4791	-10.1926
-23.5393	-2.58703
-7.22117	-30.2177
-27.4599	-12.9856
-0.507493	-3.76842
-3.20164	-10.7584
-11.7888	8.87189
-4.76858	-5.48841
-8.95163	6.5266
2.0601	-8.28174
-14.7793	5.09521
5.09465	-3.79284
5.83272	0.945242
1.4496	-2.96811
-3.05716	-1.95485
-0.358125	-17.1039
-17.1525	-18.1739
-16.2637	8.74705
8.80105	-0.934188
0.754682	-11.1817
-8.37359	-14.6739
-5.2313	-2.50031
-5.11718	11.7899
-3.85803	12.7746
6.03527	-4.05655
9.83487	7.73291
-1.7805	-2.48969
-11.809	-2.82717
-4.40153	-3.53111
11.588	0.32963
-1.19707	-3.62807
-24.659	-11.5743
-3.03475	-0.333868
6.07867	-1.0259
-2.69056	0.598837
1.062	0.474026
0.9851	2.34141
2.20837	4.35955
-4.6288	-8.52813
1.34756	-5.96662
-9.269	7.06873
3.12392	2.27084
-2.21251	-4.14916
-2.4505	-1.48517
11.6394	-5.65485
-2.73789	-0.40471
-5.47674	1.5208
-3.11071	0.690148
-2.60463	0.244423
1.52848	0.365085
-0.423739	-22.7468
-23.2773	-27.2958
-26.9713	-13.9044
-11.0323	-24.29
-25.0339	7.30046
5.10787	-4.15261
-6.46157	-12.1947
-7.91808	-3.87096
-2.28748	-12.1275
-11.7789	-16.2116
-15.8479	1.93474
-1.353	-5.46246
-6.40784	1.91816
3.77005	-9.64153
-9.78652	-2.03751
-5.6148	-2.29757
-4.45774	-8.9011
-6.4604	0.772228
0.185307	-0.621062
0.466643	-2.57186
-1.31215	-28.186
-24.5307	-24.3342
-25.3351	-21.4622
-22.9061	-13.4848
-12.5916	-11.9089
-8.65373	-17.1483
-16.6983	12.81
12.7176	-9.60967
-17.6873	-20.2929
6.96012	-5.29775
-7.76708	-10.3789
-4.78308	-4.7427
-16.2926	2.65803
-2.88822	-15.3718
-12.5348	2.92268
5.06829	-2.06962
-2.77339	3.41311
2.38625	-2.60984
-1.8481	3.58289
1.52133	0.109984
-0.501866	-32.0204
-31.9165	-29.5426
-29.9045	-7.502
-6.99979	-14.8245
-15.5686	-7.85692
-5.7227	-10.2695
-9.09559	-6.80818
-0.317169	-26.2737
-25.8271	-5.38663
-7.99267	-0.103062
3.73107	-8.11056
-9.81338	2.22394
1.6879	-2.24542
-3.821	-4.94123
-2.79079	-12.1999
-9.28994	-6.38732
-6.07806	-2.48467
1.83313	-4.3039
0.778581	-0.796777
-2.1169	2.09289
2.40708	-22.2706
-19.6268	-15.3441
-16.4842	-1.80679
-4.05322	-33.0706
-34.6158	-0.632248
-4.41894	-22.1237
-22.1152	10.0741
-2.92127	-4.4881
-3.79436	-0.115365
2.41845	-4.10799
9.56661	3.03082
14.2649	11.615
6.77015	3.37326
3.00431	-1.24038
-3.18779	4.60578
2.45132	-7.25268
-2.91906	-0.872183
-0.825497	0.0927983
-0.768638	-1.37323
1.23702	-2.91788
-1.10704	-12.9615
-15.1111	-12.6325
-13.8439	-5.34637
-2.41103	-26.1142
-16.7496	1.26845
-0.189665	-6.02155
4.18697	-18.4945
-1.43547	-21.7981
-22.6918	-5.68943
-7.45969	-5.87762
-5.47958	-14.6052
