2.63638	0.414071
-0.0202745	0.0221665
-0.117464	0.121474
0.0311082	-0.0891744
0.152096	-0.0285405
0.589183	-0.876591
0.0834215	0.0460657
0.0839247	0.099148
-0.0763436	0.237622
0.000132043	0.0403712
-0.629318	-0.153614
-0.0754042	-0.0207681
-0.0733446	0.00919536
0.143381	-0.0428377
0.0639525	0.058228
-0.14702	-0.100256
-0.0164981	0.0233768
-0.0113129	-0.0444601
-0.115588	0.139222
-0.0173292	0.0665758
-0.22375	-0.496716
-0.0855411	4.88668
0.0753198	0.0141108
-0.0872451	-0.182262
-0.0891748	0.0875861
-0.706231	0.0396104
5.5213	1.97277
-0.00540422	-0.0960845
-0.0884116	0.082619
-0.0179637	-0.113751
0.286087	0.0672633
1.9807	-0.30982
-0.0699343	0.0310557
0.0319257	-0.00922309
-0.148026	-0.207954
0.193256	-0.252331
-0.696114	0.694434
-0.0318509	0.056981
0.102603	-0.0699726
-0.1919	-0.173163
-0.289049	0.0277056
0.63434	0.142552
0.0772222	0.00766473
-0.0668615	-0.130221
-0.0337808	-0.0517589
-0.220606	-0.0718554
0.158932	0.142857
0.0229715	6.83683
0.0367327	-0.0895273
0.0761078	-0.0364746
-0.133834	-0.164098
-0.273481	-0.224969
6.81417	1.42436
0.0130551	-0.0495225
-0.00602635	0.14125
-0.011558	-0.0153268
-0.338171	-0.344121
1.15282	-0.460494
-0.0330921	-0.0380239
0.0885363	0.0391879
0.0404548	-0.0731595
-0.194048	-0.0961302
-0.621607	0.865748
0.071902	0.00163308
0.0579127	0.00947371
-0.20102	-0.0749954
-0.198848	-0.149279
0.887602	0.260723
0.0139839	0.0137193
-0.0377448	0.0335887
-0.0973911	0.107347
-0.0878122	-0.473203
0.623777	-0.0520432
-0.0332971	4.42481
-0.010547	-0.0993926
-0.262363	-0.160254
-0.0696552	-0.32533
-0.416436	0.0812707
4.90657	1.73761
-0.0699347	-0.043394
-0.0170607	-0.0129018
-0.186471	-0.213659
0.358492	0.036926
1.54765	-0.615868
-0.0787192	-0.0452407
0.176912	-0.00236385
-0.112436	-0.0600514
-0.230262	-0.47293
-0.450872	-0.0506577
-0.0929231	0.0508531
0.0388991	-0.0962319
-0.0496574	-0.0143348
